transaction_id,booking_id,transaction_date,transaction_time,transaction_hour,room_number,room_type,nights,base_rate,amount,payment_method,channel,transaction_type,staff_id,is_anomaly,anomaly_type
TXN0007592,BK002552,2024-06-03,12:53:00,12,151,Queen Room,4,95,380.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007593,BK005066,2024-10-05,14:44:00,14,152,Standard Single,7,65,491.11,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007594,BK002304,2024-05-20,15:28:00,15,129,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007595,BK004113,2024-08-11,18:19:00,18,111,Suite,3,140,464.81,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007596,BK004004,2024-08-07,15:21:00,15,107,Standard Single,1,15,15.0,Credit Card,Front Desk,Parking Fee,STAFF002,0,None
TXN0007597,BK001658,2024-04-13,17:07:00,17,150,Standard Single,2,65,145.76,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007598,BK000821,2024-02-26,13:48:00,13,122,Standard Single,4,65,260.0,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0007599,BK002012,2024-05-03,13:44:00,13,104,Standard Single,1,20,20.0,Cash,Front Desk,Parking Fee,STAFF003,0,None
TXN0007600,BK000900,2024-03-03,13:28:00,13,121,Suite,2,140,294.16,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0007601,BK002493,2024-05-31,14:55:00,14,128,Standard Single,3,65,221.98,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0007602,BK002812,2024-06-15,13:54:00,13,136,Standard Single,1,65,71.21,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007603,BK004332,2024-08-21,12:26:00,12,112,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007604,BK002267,2024-05-17,12:43:00,12,151,Standard Single,2,65,149.27,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007605,BK005478,2024-10-30,14:32:00,14,133,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007606,BK005562,2024-11-05,14:25:00,14,110,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0007607,BK003474,2024-07-13,12:20:00,12,152,Standard Double,2,85,188.88,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007608,BK005618,2024-11-09,14:12:00,14,145,Queen Room,2,95,203.33,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007609,BK002430,2024-05-27,14:05:00,14,121,Standard Double,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0007610,BK003859,2024-07-31,13:02:00,13,151,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007611,BK000111,2024-01-09,12:59:00,12,121,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007612,BK006412,2024-03-30,10:34:00,11,113,Standard Double,1,85,-655.35,Credit Card,Front Desk,Refund,STAFF004,1,Refund Spike
TXN0007613,BK002766,2024-06-13,16:59:00,16,135,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007614,BK003832,2024-07-30,13:10:00,13,145,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007615,BK005841,2024-11-27,15:42:00,15,148,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007616,BK002146,2024-05-10,17:39:00,17,113,Standard Double,3,85,286.49,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007617,BK000550,2024-02-10,13:16:00,13,115,Queen Room,1,25,25.0,Credit Card,Front Desk,Parking Fee,STAFF003,0,None
TXN0007618,BK001391,2024-03-29,15:32:00,15,105,Standard Double,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0007619,BK001923,2024-04-28,12:54:00,12,125,Standard Double,5,85,473.09,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007620,BK003370,2024-07-08,15:50:00,15,151,Standard Single,3,65,195.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0007621,BK003223,2024-07-02,17:53:00,17,116,Suite,2,140,280.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007622,BK006195,2024-12-24,12:58:00,12,115,Standard Single,3,65,195.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007623,BK005103,2024-10-07,15:58:00,15,133,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007624,BK000304,2024-01-23,16:33:00,16,111,Standard Double,1,20,20.0,Credit Card,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0007625,BK004437,2024-08-27,17:17:00,17,148,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007626,BK004895,2024-09-24,12:37:00,12,148,Queen Room,4,95,380.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007627,BK005557,2024-11-05,15:08:00,15,102,Suite,1,140,140.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007628,BK006265,2024-12-29,13:13:00,13,130,Standard Single,2,65,149.1,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007629,BK003474,2024-07-13,12:20:00,12,152,Standard Double,1,20,20.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0007630,BK001056,2024-03-11,13:40:00,13,113,Standard Single,1,25,25.0,OTA (Booking.com),Booking.com,Early Check-in Fee,STAFF005,0,None
TXN0007631,BK005920,2024-12-02,12:02:00,12,107,Standard Single,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0007632,BK004648,2024-09-09,14:19:00,14,114,Queen Room,1,95,95.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007633,BK000454,2024-02-03,16:03:00,16,143,Standard Double,3,85,283.64,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007634,BK004802,2024-09-18,14:46:00,14,120,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007635,BK003055,2024-06-25,18:51:00,18,138,Standard Single,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0007636,BK004178,2024-08-14,15:22:00,15,101,Standard Double,1,10,10.0,OTA (Booking.com),Booking.com,Late Check-out Fee,STAFF004,0,None
TXN0007637,BK004583,2024-09-04,14:27:00,14,144,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007638,BK003849,2024-07-31,14:14:00,14,115,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007639,BK002250,2024-05-17,16:50:00,16,115,Standard Single,3,65,208.54,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007640,BK004923,2024-09-26,16:31:00,16,128,Standard Double,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0007641,BK001793,2024-04-20,14:22:00,14,142,Standard Single,2,65,144.33,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0007642,BK004371,2024-08-23,12:35:00,12,121,Queen Room,1,15,15.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0007643,BK002910,2024-06-20,17:04:00,17,124,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007644,BK002665,2024-06-08,15:54:00,15,110,Standard Double,1,10,10.0,OTA (Booking.com),Booking.com,Early Check-in Fee,STAFF003,0,None
TXN0007645,BK002976,2024-06-22,15:33:00,15,114,Standard Double,1,85,93.15,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007646,BK003191,2024-07-01,14:41:00,14,146,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007647,BK005686,2024-11-15,12:41:00,12,124,Standard Double,1,85,96.93,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007648,BK005262,2024-10-16,13:24:00,13,141,Queen Room,1,95,95.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007649,BK005958,2024-12-05,16:02:00,16,127,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007650,BK001646,2024-04-12,15:31:00,15,115,Standard Single,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0007651,BK005993,2024-12-08,13:33:00,13,145,Queen Room,1,95,100.15,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007652,BK003933,2024-08-03,16:05:00,16,112,Standard Single,4,65,293.44,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007653,BK001214,2024-03-19,16:00:00,16,119,Standard Double,2,85,170.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007654,BK003148,2024-06-30,13:31:00,13,128,Standard Double,1,85,89.93,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007655,BK000865,2024-03-01,13:57:00,13,106,Standard Double,1,85,95.39,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007656,BK002150,2024-05-11,12:46:00,12,122,Standard Single,1,65,72.94,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007657,BK004905,2024-09-25,16:56:00,16,131,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007658,BK002291,2024-05-19,18:52:00,18,143,Standard Double,4,85,387.12,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007659,BK001924,2024-04-28,15:44:00,15,105,Standard Single,2,65,142.78,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007660,BK004640,2024-09-08,12:52:00,12,140,Queen Room,2,95,202.6,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007661,BK002685,2024-06-09,15:33:00,15,122,Standard Single,2,65,140.2,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007662,BK000516,2024-02-08,16:35:00,16,105,Queen Room,5,95,475.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007663,BK002167,2024-05-12,13:10:00,13,128,Standard Double,1,10,10.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF005,0,None
TXN0007664,BK005539,2024-11-04,12:49:00,12,138,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007665,BK002595,2024-06-05,16:13:00,16,128,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007666,BK000559,2024-02-11,15:26:00,15,123,Standard Single,3,65,209.05,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0007667,BK005867,2024-11-28,13:22:00,13,107,Standard Double,5,85,425.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007668,BK005834,2024-11-26,16:35:00,16,150,Standard Single,1,65,65.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0007669,BK000318,2024-01-24,14:01:00,14,131,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007670,BK002435,2024-05-28,15:48:00,15,144,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF005,0,None
TXN0007671,BK001170,2024-03-17,16:56:00,16,107,Standard Single,3,65,208.85,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007672,BK004447,2024-08-27,13:13:00,13,132,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007673,BK005923,2024-12-03,16:10:00,16,145,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007674,BK000635,2024-02-17,12:39:00,12,110,Queen Room,1,95,103.07,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0007675,BK002533,2024-06-02,16:25:00,16,107,Standard Single,1,65,72.67,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0007676,BK003072,2024-06-26,18:17:00,18,137,Queen Room,1,95,95.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007677,BK000470,2024-02-05,13:31:00,13,121,Queen Room,4,95,380.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007678,BK000087,2024-01-07,16:44:00,16,109,Standard Single,2,65,140.07,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0007679,BK000322,2024-01-25,16:27:00,16,130,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007680,BK002373,2024-05-24,15:17:00,15,147,Standard Double,3,85,277.99,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0007681,BK001255,2024-03-21,17:48:00,17,122,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007682,BK005497,2024-10-31,14:01:00,14,122,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007683,BK005219,2024-10-14,13:44:00,13,120,Queen Room,2,95,190.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007684,BK006410,2024-08-18,10:47:00,17,118,Standard Double,1,85,-882.92,Credit Card,Front Desk,Refund,STAFF003,1,Refund Spike
TXN0007685,BK003234,2024-07-03,18:56:00,18,139,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007686,BK002235,2024-05-16,12:16:00,12,135,Standard Single,7,65,455.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007687,BK006070,2024-12-15,14:49:00,14,126,Standard Double,3,85,269.63,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007688,BK001601,2024-04-09,14:57:00,14,135,Suite,1,20,20.0,Credit Card,Front Desk,Parking Fee,STAFF004,0,None
TXN0007689,BK000580,2024-02-12,17:10:00,17,126,Standard Double,5,85,425.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007690,BK001956,2024-04-30,17:04:00,17,137,Standard Double,1,20,20.0,Credit Card,Front Desk,Late Check-out Fee,STAFF001,0,None
TXN0007691,BK005734,2024-11-18,14:25:00,14,127,Queen Room,1,10,10.0,Cash,Front Desk,Parking Fee,STAFF004,0,None
TXN0007692,BK003068,2024-06-26,15:42:00,15,105,Standard Single,1,10,10.0,OTA (Booking.com),Expedia,Pet Fee,STAFF004,0,None
TXN0007693,BK002614,2024-06-06,14:00:00,14,117,Suite,1,10,10.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF002,0,None
TXN0007694,BK004432,2024-08-26,12:53:00,12,102,Standard Single,1,25,25.0,Credit Card,Front Desk,Parking Fee,STAFF002,0,None
TXN0007695,BK003171,2024-06-30,13:08:00,13,106,Standard Single,1,65,69.75,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0007696,BK001881,2024-04-25,16:04:00,16,111,Standard Single,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0007697,BK003384,2024-07-09,17:16:00,17,151,Standard Single,1,65,65.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0007698,BK000823,2024-02-27,19:49:00,19,131,Standard Double,1,10,10.0,Credit Card,Front Desk,Parking Fee,STAFF004,0,None
TXN0007699,BK003027,2024-06-24,15:36:00,15,138,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007700,BK004100,2024-08-10,15:27:00,15,101,Standard Single,3,65,212.3,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0007701,BK004290,2024-08-19,16:47:00,16,118,Standard Single,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF004,0,None
TXN0007702,BK004175,2024-08-14,14:30:00,14,134,Queen Room,1,95,95.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0007703,BK004438,2024-08-27,14:13:00,14,129,Standard Double,2,85,170.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007704,BK002710,2024-06-10,18:49:00,18,130,Queen Room,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0007705,BK002112,2024-05-08,14:45:00,14,122,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007706,BK003919,2024-08-03,16:46:00,16,133,Suite,2,140,294.81,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007707,BK003090,2024-06-27,15:44:00,15,106,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007708,BK001212,2024-03-19,13:05:00,13,116,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007709,BK001869,2024-04-24,12:12:00,12,149,Standard Single,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0007710,BK002896,2024-06-19,22:35:00,22,129,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007711,BK005282,2024-10-17,16:38:00,16,125,Standard Double,4,85,340.0,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0007712,BK006020,2024-12-10,16:41:00,16,142,Standard Single,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF003,0,None
TXN0007713,BK001301,2024-03-23,13:06:00,13,148,Suite,1,15,15.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0007714,BK000654,2024-02-18,12:13:00,12,105,Suite,1,140,156.4,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007715,BK002745,2024-06-11,12:48:00,12,127,Standard Single,1,10,10.0,OTA (Booking.com),Direct Website,Parking Fee,STAFF001,0,None
TXN0007716,BK004883,2024-09-24,13:04:00,13,140,Standard Single,1,10,10.0,Cash,Front Desk,Late Check-out Fee,STAFF004,0,None
TXN0007717,BK000691,2024-02-19,14:00:00,14,120,Standard Double,3,85,255.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007718,BK003554,2024-07-17,20:47:00,20,149,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007719,BK004952,2024-09-27,17:48:00,17,137,Standard Single,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF003,0,None
TXN0007720,BK004551,2024-09-02,17:19:00,17,136,Standard Single,1,15,15.0,Credit Card,Front Desk,Parking Fee,STAFF001,0,None
TXN0007721,BK000260,2024-01-20,16:51:00,16,143,Suite,2,140,313.65,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0007722,BK002189,2024-05-13,14:18:00,14,143,Queen Room,1,25,25.0,Cash,Front Desk,Parking Fee,STAFF005,0,None
TXN0007723,BK002387,2024-05-24,14:03:00,14,142,Standard Double,1,85,89.28,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007724,BK003569,2024-07-18,15:21:00,15,108,Queen Room,2,95,190.0,OTA (Booking.com),Direct Website,Room Charge,STAFF001,0,None
TXN0007725,BK001043,2024-03-10,17:39:00,17,147,Queen Room,4,95,414.77,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007726,BK000783,2024-02-24,15:11:00,15,142,Standard Single,2,65,144.55,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007727,BK002173,2024-05-12,14:25:00,14,111,Standard Single,3,65,221.76,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007728,BK001260,2024-03-22,14:26:00,14,142,Standard Single,2,65,138.12,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0007729,BK001913,2024-04-27,16:27:00,16,104,Standard Single,5,65,355.85,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007730,BK002884,2024-06-19,15:29:00,15,120,Standard Double,1,85,85.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007731,BK005335,2024-10-21,13:31:00,13,113,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007732,BK005711,2024-11-16,15:08:00,15,143,Queen Room,1,95,106.39,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0007733,BK002518,2024-06-01,12:44:00,12,126,Standard Single,3,65,219.02,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0007734,BK006016,2024-12-10,13:16:00,13,132,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007735,BK005619,2024-11-09,15:12:00,15,134,Standard Single,5,65,366.05,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007736,BK004551,2024-09-02,17:19:00,17,136,Standard Single,5,65,325.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007737,BK005160,2024-10-11,12:56:00,12,103,Queen Room,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0007738,BK004554,2024-09-02,13:56:00,13,117,Suite,1,140,140.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007739,BK001593,2024-04-08,15:27:00,15,142,Queen Room,1,25,25.0,OTA (Booking.com),Hotels.com,Parking Fee,STAFF003,0,None
TXN0007740,BK003439,2024-07-11,12:37:00,12,148,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007741,BK006340,2024-02-24,02:35:00,2,123,Queen Room,1,95,111.24,Cash,Front Desk,Room Charge,STAFF002,1,Odd-Hour Transaction
TXN0007742,BK005735,2024-11-18,13:28:00,13,122,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007743,BK004191,2024-08-15,15:08:00,15,113,Standard Double,5,85,425.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0007744,BK001263,2024-03-22,16:25:00,16,113,Standard Double,1,85,97.4,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0007745,BK003596,2024-07-19,17:35:00,17,133,Standard Single,1,65,69.52,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007746,BK005020,2024-10-01,15:24:00,15,113,Standard Double,4,85,340.0,OTA (Booking.com),Direct Website,Room Charge,STAFF004,0,None
TXN0007747,BK001905,2024-04-27,14:56:00,14,109,Standard Double,2,85,195.3,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007748,BK005124,2024-10-08,14:17:00,14,149,Standard Single,2,65,130.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007749,BK001745,2024-04-17,13:27:00,13,151,Queen Room,1,15,15.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0007750,BK002284,2024-05-18,13:36:00,13,110,Standard Single,2,65,143.08,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007751,BK004126,2024-08-12,12:14:00,12,116,Queen Room,3,95,285.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007752,BK006140,2024-12-21,16:46:00,16,123,Standard Single,1,65,70.68,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007753,BK002364,2024-05-23,17:08:00,17,128,Standard Double,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF001,0,None
TXN0007754,BK003919,2024-08-03,16:46:00,16,133,Suite,1,15,15.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0007755,BK004545,2024-09-01,15:18:00,15,134,Standard Single,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF003,0,None
TXN0007756,BK001645,2024-04-12,12:05:00,12,121,Queen Room,4,95,429.34,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007757,BK003956,2024-08-05,13:44:00,13,135,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007758,BK002412,2024-05-26,18:51:00,18,101,Standard Double,2,85,186.94,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0007759,BK004024,2024-08-07,16:10:00,16,150,Standard Single,1,15,15.0,Cash,Front Desk,Pet Fee,STAFF005,0,None
TXN0007760,BK006131,2024-12-20,15:13:00,15,102,Standard Double,4,85,378.45,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007761,BK003121,2024-06-28,14:42:00,14,140,Standard Double,1,25,25.0,Credit Card,Front Desk,Pet Fee,STAFF004,0,None
TXN0007762,BK002601,2024-06-05,12:29:00,12,118,Queen Room,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF002,0,None
TXN0007763,BK002118,2024-05-09,13:02:00,13,134,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007764,BK005608,2024-11-09,14:15:00,14,135,Queen Room,1,20,20.0,Credit Card,Front Desk,Parking Fee,STAFF001,0,None
TXN0007765,BK003948,2024-08-04,15:25:00,15,123,Standard Double,5,85,449.51,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0007766,BK002716,2024-06-10,12:53:00,12,120,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0007767,BK001295,2024-03-23,15:17:00,15,121,Standard Double,1,85,93.31,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0007768,BK003288,2024-07-05,14:02:00,14,149,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF004,0,None
TXN0007769,BK002436,2024-05-28,14:46:00,14,131,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0007770,BK001769,2024-04-19,15:21:00,15,149,Standard Single,2,65,141.14,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007771,BK005408,2024-10-25,17:43:00,17,136,Standard Single,3,65,208.28,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0007772,BK005355,2024-10-21,13:36:00,13,138,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007773,BK000443,2024-02-02,12:16:00,12,138,Queen Room,1,95,107.24,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007774,BK001135,2024-03-16,14:17:00,14,141,Suite,1,140,149.85,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0007775,BK003713,2024-07-24,15:19:00,15,143,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0007776,BK003142,2024-06-29,12:03:00,12,142,Standard Single,2,65,137.6,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0007777,BK004116,2024-08-11,14:09:00,14,121,Suite,1,140,157.49,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0007778,BK002591,2024-06-05,17:05:00,17,125,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0007779,BK003870,2024-07-31,16:52:00,16,111,Standard Double,3,85,255.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0007780,BK005722,2024-11-17,18:58:00,18,112,Standard Double,2,85,186.06,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0007781,BK003546,2024-07-16,15:54:00,15,120,Standard Single,1,65,65.0,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0007782,BK002836,2024-06-17,14:02:00,14,123,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0007783,BK000427,2024-02-01,13:32:00,13,126,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
